"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",42,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",1.5,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",23,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",0.6,,
"BEL-VLG","Flanders","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",20,,
"BEL-VLG","Flanders","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"BEL-VLG","Flanders","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",24,,
"BEL-VLG","Flanders","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.2,,
"BEL-VLG","Flanders","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",39,,
"BEL-VLG","Flanders","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.2,,
"BEL-VLG","Flanders","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",29,,
"BEL-VLG","Flanders","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.7,,
"GBR-ENG","England","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",43,,
"GBR-ENG","England","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2,,
"GBR-ENG","England","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",52,,
"GBR-ENG","England","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"GBR-ENG","England","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",63,,
"GBR-ENG","England","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"GBR-ENG","England","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",54,,
"GBR-ENG","England","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1,,
"GBR-NIR","Northern Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",33,,
"GBR-NIR","Northern Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.9,,
"GBR-NIR","Northern Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",45,,
"GBR-NIR","Northern Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2,,
"GBR-NIR","Northern Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",56,,
"GBR-NIR","Northern Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"GBR-NIR","Northern Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",44,,
"GBR-NIR","Northern Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.1,,
"AUS","Australia","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",32,,
"AUS","Australia","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",3.7,,
"AUS","Australia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",46,,
"AUS","Australia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"AUS","Australia","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",51,,
"AUS","Australia","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.4,,
"AUS","Australia","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",47,,
"AUS","Australia","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.1,,
"AUT","Austria","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",27,,
"AUT","Austria","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.2,,
"AUT","Austria","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",41,,
"AUT","Austria","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.4,,
"AUT","Austria","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",57,,
"AUT","Austria","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.3,,
"AUT","Austria","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",40,,
"AUT","Austria","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1,,
"CAN","Canada","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",27,,
"CAN","Canada","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.9,,
"CAN","Canada","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",40,,
"CAN","Canada","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.4,,
"CAN","Canada","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",52,,
"CAN","Canada","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.1,,
"CAN","Canada","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",44,,
"CAN","Canada","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.7,,
"CZE","Czech Republic","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",41,,
"CZE","Czech Republic","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",5.5,,
"CZE","Czech Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",39,,
"CZE","Czech Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.9,,
"CZE","Czech Republic","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",63,,
"CZE","Czech Republic","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.8,,
"CZE","Czech Republic","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",43,,
"CZE","Czech Republic","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"DNK","Denmark","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",36,,
"DNK","Denmark","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.9,,
"DNK","Denmark","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",43,,
"DNK","Denmark","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.4,,
"DNK","Denmark","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",65,,
"DNK","Denmark","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.3,,
"DNK","Denmark","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",49,,
"DNK","Denmark","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.7,,
"FIN","Finland","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",22,,
"FIN","Finland","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.9,,
"FIN","Finland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",34,,
"FIN","Finland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.3,,
"FIN","Finland","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",57,,
"FIN","Finland","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"FIN","Finland","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",36,,
"FIN","Finland","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1,,
"FRA","France","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",24,,
"FRA","France","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"FRA","France","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",38,,
"FRA","France","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.9,,
"FRA","France","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",60,,
"FRA","France","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"FRA","France","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",41,,
"FRA","France","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.7,,
"DEU","Germany","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",31,,
"DEU","Germany","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",3.9,,
"DEU","Germany","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",41,,
"DEU","Germany","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.4,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",51,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"DEU","Germany","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",44,,
"DEU","Germany","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",17,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",1.6,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",30,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",2,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",43,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",2.5,,
"GRC","Greece","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",28,,
"GRC","Greece","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",1,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",33,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.2,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",46,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",63,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.3,,
"IRL","Ireland","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",44,,
"IRL","Ireland","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.2,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",19,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",41,,
