"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"LUX","Luxembourg","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"x","Data included in another category"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"x","Data included in another category"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"x","Data included in another category"
"CHE","Switzerland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"x","Data included in another category"
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,20.092,,
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,18.878,,
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"M","Missing value; data cannot exist"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"ISR","Israel","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,9.858,,
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,9.874,,
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,9.892,,
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,9.661,,
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,9.745,,
"NOR","Norway","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,9.542,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.638,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.592,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.513,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.329,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.206,,
"JPN","Japan","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.043,,
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"CAN","Canada","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"M","Missing value; data cannot exist"
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,11.256,,
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,11.706,,
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,11.034,,
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.707,,
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.937,,
"HUN","Hungary","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.416,,
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"FRA","France","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"M","Missing value; data cannot exist"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.76,,
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.486,,
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.057,,
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.098,,
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,9.616,,
"SWE","Sweden","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,9.258,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,15.143,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,14.943,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,14.853,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,14.827,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,14.971,,
"NZL","New Zealand","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,14.894,,
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"M","Missing value; data cannot exist"
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.77,,
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.849,,
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.869,,
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,9.303,,
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,9.166,,
"SVN","Slovenia","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"x","Data included in another category"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,20.225,,
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,19.748,,
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,19.094,,
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,18.685,,
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,19.222,,
"POL","Poland","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,18.539,,
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"x","Data included in another category"
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"x","Data included in another category"
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"x","Data included in another category"
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"x","Data included in another category"
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"x","Data included in another category"
"USA","United States","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"x","Data included in another category"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
